"name","url","license","usedIn","since"
"has-values","https://github.com/jonschlinkert/has-values","MIT","",""
"has","https://github.com/tarruda/has","MIT","",""
"hexer","https://github.com/jcorbin/hexer","MIT","",""
"hoist-non-react-statics","https://github.com/mridgway/hoist-non-react-statics","BSD-3-Clause","",""
"hosted-git-info","https://github.com/npm/hosted-git-info","ISC","",""
"html-encoding-sniffer","https://github.com/jsdom/html-encoding-sniffer","MIT","",""
"html-escaper","https://github.com/WebReflection/html-escaper","MIT","",""
"http-assert","https://github.com/jshttp/http-assert","MIT","",""
"http-errors","https://github.com/jshttp/http-errors","MIT","",""
"http-signature","https://github.com/joyent/node-http-signature","MIT","",""
"human-signals","https://github.com/ehmicky/human-signals","Apache-2.0","",""
"humanize-ms","https://github.com/node-modules/humanize-ms","MIT","",""
"iconv-lite","https://github.com/ashtuchkin/iconv-lite","MIT","",""
"identity-obj-proxy","https://github.com/keyanzhang/identity-obj-proxy","MIT","",""
"ieee754","https://github.com/feross/ieee754","BSD-3-Clause","",""
"import-local","https://github.com/sindresorhus/import-local","MIT","",""
"imurmurhash","https://github.com/jensyt/imurmurhash-js","MIT","",""
"indent-string","https://github.com/sindresorhus/indent-string","MIT","",""
"inflation","https://github.com/stream-utils/inflation","MIT","",""
"inflight","https://github.com/npm/inflight","ISC","",""
"inherits","https://github.com/isaacs/inherits","ISC","",""
"intl-format-cache","https://github.com/formatjs/formatjs","BSD-3-Clause","",""
"intl-messageformat-parser","https://github.com/formatjs/formatjs","BSD-3-Clause","",""
"intl-messageformat","https://github.com/formatjs/formatjs","BSD-3-Clause","",""
"intl-relativeformat","https://github.com/yahoo/intl-relativeformat","BSD-3-Clause","",""
"invariant","https://github.com/zertosh/invariant","MIT","",""
"ip-regex","https://github.com/sindresorhus/ip-regex","MIT","",""
"is-accessor-descriptor","https://github.com/jonschlinkert/is-accessor-descriptor","MIT","",""
"is-arrayish","https://github.com/qix-/node-is-arrayish","MIT","",""
"is-buffer","https://github.com/feross/is-buffer","MIT","",""
"is-callable","https://github.com/ljharb/is-callable","MIT","",""
"is-ci","https://github.com/watson/is-ci","MIT","",""
"is-data-descriptor","https://github.com/jonschlinkert/is-data-descriptor","MIT","",""
"is-date-object","https://github.com/ljharb/is-date-object","MIT","",""
"is-descriptor","https://github.com/jonschlinkert/is-descriptor","MIT","",""
"is-docker","https://github.com/sindresorhus/is-docker","MIT","",""
"is-extendable","https://github.com/jonschlinkert/is-extendable","MIT","",""
"is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point","MIT","",""
"is-generator-fn","https://github.com/sindresorhus/is-generator-fn","MIT","",""
"is-generator-function","https://github.com/ljharb/is-generator-function","MIT","",""
"is-number","https://github.com/jonschlinkert/is-number","MIT","",""
"is-plain-object","https://github.com/jonschlinkert/is-plain-object","MIT","",""
"is-regex","https://github.com/ljharb/is-regex","MIT","",""
"is-retry-allowed","https://github.com/floatdrop/is-retry-allowed","MIT","",""
"is-stream","https://github.com/sindresorhus/is-stream","MIT","",""
"is-symbol","https://github.com/inspect-js/is-symbol","MIT","",""
"is-typedarray","https://github.com/hughsk/is-typedarray","MIT","",""
"is-windows","https://github.com/jonschlinkert/is-windows","MIT","",""
"is-wsl","https://github.com/sindresorhus/is-wsl","MIT","",""
"isarray","https://github.com/juliangruber/isarray","MIT","",""
"isexe","https://github.com/isaacs/isexe","ISC","",""
"isnumber","https://github.com/brycebaril/node-isnumber","MIT","",""
"isobject","https://github.com/jonschlinkert/isobject","MIT","",""
"isstream","https://github.com/rvagg/isstream","MIT","",""
"istanbul-lib-coverage","https://github.com/istanbuljs/istanbuljs","BSD-3-Clause","",""
"istanbul-lib-instrument","https://github.com/istanbuljs/istanbuljs","BSD-3-Clause","",""
"istanbul-lib-report","https://github.com/istanbuljs/istanbuljs","BSD-3-Clause","",""
"istanbul-lib-source-maps","https://github.com/istanbuljs/istanbuljs","BSD-3-Clause","",""
"istanbul-reports","https://github.com/istanbuljs/istanbuljs","BSD-3-Clause","",""
"iterall","github:leebyron/iterall","MIT","",""
"jaeger-client","https://github.com/jaegertracing/jaeger-client-node","Apache-2.0","",""
"jest-changed-files","https://github.com/facebook/jest","MIT","",""
"jest-cli","https://github.com/facebook/jest","MIT","",""
"jest-config","https://github.com/facebook/jest","MIT","",""
"jest-diff","https://github.com/facebook/jest","MIT","",""
"jest-docblock","https://github.com/facebook/jest","MIT","",""
"jest-each","https://github.com/facebook/jest","MIT","",""
"jest-environment-jsdom","https://github.com/facebook/jest","MIT","",""
"jest-environment-node","https://github.com/facebook/jest","MIT","",""
"jest-get-type","https://github.com/facebook/jest","MIT","",""
"jest-haste-map","https://github.com/facebook/jest","MIT","",""
"jest-jasmine2","https://github.com/facebook/jest","MIT","",""
"jest-leak-detector","https://github.com/facebook/jest","MIT","",""
"jest-matcher-utils","https://github.com/facebook/jest","MIT","",""
"jest-message-util","https://github.com/facebook/jest","MIT","",""
"jest-mock","https://github.com/facebook/jest","MIT","",""
"jest-pnp-resolver","https://github.com/arcanis/jest-pnp-resolver","MIT","",""
"jest-regex-util","https://github.com/facebook/jest","MIT","",""
"jest-resolve-dependencies","https://github.com/facebook/jest","MIT","",""
"jest-resolve","https://github.com/facebook/jest","MIT","",""
"jest-runner","https://github.com/facebook/jest","MIT","",""
"jest-runtime","https://github.com/facebook/jest","MIT","",""
"jest-serializer","https://github.com/facebook/jest","MIT","",""
"jest-snapshot","https://github.com/facebook/jest","MIT","",""
"jest-transform-graphql","https://github.com/remind101/jest-transform-graphql","ISC","",""
"jest-util","https://github.com/facebook/jest","MIT","",""
"jest-validate","https://github.com/facebook/jest","MIT","",""
"jest-watcher","https://github.com/facebook/jest","MIT","",""
"jest-worker","https://github.com/facebook/jest","MIT","",""
"jest","https://github.com/facebook/jest","MIT","",""
"js-base64","https://github.com/dankogai/js-base64","BSD-3-Clause","",""
"js-tokens","https://github.com/lydell/js-tokens","MIT","",""
"js-yaml","https://github.com/nodeca/js-yaml","MIT","",""
"jsbn","https://github.com/andyperlitch/jsbn","MIT","",""
"jsdom","https://github.com/jsdom/jsdom","MIT","",""
"jsesc","https://github.com/mathiasbynens/jsesc","MIT","",""
"json-parse-better-errors","https://github.com/zkat/json-parse-better-errors","MIT","",""
"json-parse-even-better-errors","https://github.com/npm/json-parse-even-better-errors","MIT","",""
"json-schema-traverse","https://github.com/epoberezkin/json-schema-traverse","MIT","",""
"json-schema","http://github.com/kriszyp/json-schema","AFLv2.1,BSD","",""
"json-stringify-safe","https://github.com/isaacs/json-stringify-safe","ISC","",""
"json5","https://github.com/json5/json5","MIT","",""
"jsonfile","https://github.com/jprichardson/node-jsonfile","MIT","",""
"jsprim","https://github.com/joyent/node-jsprim","MIT","",""
"keygrip","https://github.com/crypto-utils/keygrip","MIT","",""
"kind-of","https://github.com/jonschlinkert/kind-of","MIT","",""
"kleur","https://github.com/lukeed/kleur","MIT","",""
"koa-compose","https://github.com/koajs/compose","MIT","",""
"koa-compress","https://github.com/koajs/compress","MIT","",""
"koa-convert","https://github.com/gyson/koa-convert","MIT","",""
"koa-is-json","https://github.com/koajs/is-json","MIT","",""
"koa-router","https://github.com/alexmingoia/koa-router","MIT","",""
"koa","https://github.com/koajs/koa","MIT","",""
"lazystream","https://github.com/jpommerening/node-lazystream","MIT","",""
"left-pad","https://github.com/stevemao/left-pad","WTFPL","",""
"leven","https://github.com/sindresorhus/leven","MIT","",""
"levenary","https://github.com/tanhauhau/levenary","MIT","",""
"levn","https://github.com/gkz/levn","MIT","",""
"lines-and-columns","https://github.com/eventualbuddha/lines-and-columns","MIT","",""
"load-json-file","https://github.com/sindresorhus/load-json-file","MIT","",""
"locate-path","https://github.com/sindresorhus/locate-path","MIT","",""
"lodash.defaults","https://github.com/lodash/lodash","MIT","",""
"lodash.difference","https://github.com/lodash/lodash","MIT","",""
"lodash.flatten","https://github.com/lodash/lodash","MIT","",""
"lodash.isequal","https://github.com/lodash/lodash","MIT","",""
"lodash.isplainobject","https://github.com/lodash/lodash","MIT","",""
"lodash.sortby","https://github.com/lodash/lodash","MIT","",""
"lodash.union","https://github.com/lodash/lodash","MIT","",""
"lodash","https://github.com/lodash/lodash","MIT","",""
"lolex","http://github.com/sinonjs/lolex","BSD-3-Clause","",""
"long","https://github.com/dcodeIO/Long.js","Apache-2.0","",""
"loose-envify","https://github.com/zertosh/loose-envify","MIT","",""
"lru-cache","https://github.com/isaacs/node-lru-cache","ISC","",""
"make-dir","https://github.com/sindresorhus/make-dir","MIT","",""
"makeerror","https://github.com/daaku/nodejs-makeerror","BSD-3-Clause","",""
"map-cache","https://github.com/jonschlinkert/map-cache","MIT","",""
"map-visit","https://github.com/jonschlinkert/map-visit","MIT","",""
"media-typer","https://github.com/jshttp/media-typer","MIT","",""
"merge-stream","https://github.com/grncdr/merge-stream","MIT","",""
"methods","https://github.com/jshttp/methods","MIT","",""
"micro.js",,"MIT","",""
"micromatch","https://github.com/micromatch/micromatch","MIT","",""
"mime-db","https://github.com/jshttp/mime-db","MIT","",""
"mime-types","https://github.com/jshttp/mime-types","MIT","",""
"mimic-fn","https://github.com/sindresorhus/mimic-fn","MIT","",""
"min-indent","https://github.com/thejameskyle/min-indent","MIT","",""
"minimatch","https://github.com/isaacs/minimatch","ISC","",""
"minimist","https://github.com/substack/minimist","MIT","",""
"mixin-deep","https://github.com/jonschlinkert/mixin-deep","MIT","",""
"mkdirp-classic","https://github.com/mafintosh/mkdirp-classic","MIT","",""
"mkdirp","https://github.com/substack/node-mkdirp","MIT","",""
"ms","https://github.com/zeit/ms","MIT","",""
"nan","https://github.com/nodejs/nan","MIT","",""
"nanomatch","https://github.com/micromatch/nanomatch","MIT","",""
"natural-compare","https://github.com/litejs/natural-compare-lite","MIT","",""
"negotiator","https://github.com/jshttp/negotiator","MIT","",""
"nice-try","https://github.com/electerious/nice-try","MIT","",""
"node-int64","https://github.com/broofa/node-int64","MIT","",""
"node-modules-regexp","https://github.com/jamestalmage/node-modules-regexp","MIT","",""
"node-notifier","https://github.com/mikaelbr/node-notifier","MIT","",""
"node-releases","https://github.com/chicoxyzzy/node-releases","MIT","",""
"node",,"ISC","",""
"normalize-package-data","https://github.com/npm/normalize-package-data","BSD-2-Clause","",""
"normalize-path","https://github.com/jonschlinkert/normalize-path","MIT","",""
"npm-run-path","https://github.com/sindresorhus/npm-run-path","MIT","",""
"nwsapi","https://github.com/dperini/nwsapi","MIT","",""
"oauth-sign","https://github.com/mikeal/oauth-sign","Apache-2.0","",""
"object-assign","https://github.com/sindresorhus/object-assign","MIT","",""
"object-copy","https://github.com/jonschlinkert/object-copy","MIT","",""
"object-inspect","https://github.com/inspect-js/object-inspect","MIT","",""
"object-keys","https://github.com/ljharb/object-keys","MIT","",""
"object-path","https://github.com/mariocasciaro/object-path","MIT","",""
"object-visit","https://github.com/jonschlinkert/object-visit","MIT","",""
"object.assign","https://github.com/ljharb/object.assign","MIT","",""
"object.getownpropertydescriptors","https://github.com/es-shims/object.getownpropertydescriptors","MIT","",""
"object.pick","https://github.com/jonschlinkert/object.pick","MIT","",""
"on-finished","https://github.com/jshttp/on-finished","MIT","",""
"once","https://github.com/isaacs/once","ISC","",""
"onetime","https://github.com/sindresorhus/onetime","MIT","",""
"only","https://github.com/visionmedia/node-only","MIT*","",""
"opentracing","https://github.com/opentracing/opentracing-javascript","Apache-2.0","",""
"optimism","https://github.com/benjamn/optimism","MIT","",""
"optionator","https://github.com/gkz/optionator","MIT","",""
"p-each-series","https://github.com/sindresorhus/p-each-series","MIT","",""
"p-finally","https://github.com/sindresorhus/p-finally","MIT","",""
"p-limit","https://github.com/sindresorhus/p-limit","MIT","",""
"p-locate","https://github.com/sindresorhus/p-locate","MIT","",""
"p-reduce","https://github.com/sindresorhus/p-reduce","MIT","",""
"p-try","https://github.com/sindresorhus/p-try","MIT","",""
"parse-json","https://github.com/sindresorhus/parse-json","MIT","",""
"parse5","https://github.com/inikulin/parse5","MIT","",""
"parseurl","https://github.com/pillarjs/parseurl","MIT","",""
"pascalcase","https://github.com/jonschlinkert/pascalcase","MIT","",""
"path-exists","https://github.com/sindresorhus/path-exists","MIT","",""
"path-is-absolute","https://github.com/sindresorhus/path-is-absolute","MIT","",""
"path-key","https://github.com/sindresorhus/path-key","MIT","",""
"path-parse","https://github.com/jbgutierrez/path-parse","MIT","",""
"path-to-regexp","https://github.com/pillarjs/path-to-regexp","MIT","",""
"path-type","https://github.com/sindresorhus/path-type","MIT","",""
"performance-now","https://github.com/braveg1rl/performance-now","MIT","",""
"picomatch","https://github.com/micromatch/picomatch","MIT","",""
"pify","https://github.com/sindresorhus/pify","MIT","",""
"pirates","https://github.com/ariporad/pirates","MIT","",""
"pkg-dir","https://github.com/sindresorhus/pkg-dir","MIT","",""
"pn","https://github.com/cscott/node-pn","MIT","",""
"posix-character-classes","https://github.com/jonschlinkert/posix-character-classes","MIT","",""
"prelude-ls","https://github.com/gkz/prelude-ls","MIT","",""
"pretty-format","https://github.com/facebook/jest","MIT","",""
"process-nextick-args","https://github.com/calvinmetcalf/process-nextick-args","MIT","",""
"product-kit",,"ISC","",""
"prom-client","https://github.com/siimon/prom-client","Apache-2.0","",""
"prompts","https://github.com/terkelg/prompts","MIT","",""
"prop-types","https://github.com/facebook/prop-types","MIT","",""
"psl","https://github.com/lupomontero/psl","MIT","",""
"pump","https://github.com/mafintosh/pump","MIT","",""
"punycode","https://github.com/bestiejs/punycode.js","MIT","",""
"qs","https://github.com/ljharb/qs","BSD-3-Clause","",""
"querystring","https://github.com/Gozala/querystring","MIT","",""
"ramda","https://github.com/ramda/ramda","MIT","",""
"raw-body","https://github.com/stream-utils/raw-body","MIT","",""
"react-apollo","https://github.com/apollographql/react-apollo","MIT","",""
"react-dom","https://github.com/facebook/react","MIT","",""
"react-intl","https://github.com/formatjs/react-intl","BSD-3-Clause","",""
"react-is","https://github.com/facebook/react","MIT","",""
"react-test-renderer","https://github.com/facebook/react","MIT","",""
"read-pkg-up","https://github.com/sindresorhus/read-pkg-up","MIT","",""
"read-pkg","https://github.com/sindresorhus/read-pkg","MIT","",""
"readable-stream","https://github.com/nodejs/readable-stream","MIT","",""
"realpath-native","https://github.com/SimenB/realpath-native","MIT","",""
"redent","https://github.com/sindresorhus/redent","MIT","",""
"regenerate-unicode-properties","https://github.com/mathiasbynens/regenerate-unicode-properties","MIT","",""
"regenerate","https://github.com/mathiasbynens/regenerate","MIT","",""
"regenerator-runtime","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","MIT","",""
"regenerator-transform","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform","MIT","",""
"regex-not","https://github.com/jonschlinkert/regex-not","MIT","",""
"regexpu-core","https://github.com/mathiasbynens/regexpu-core","MIT","",""
"regjsgen","https://github.com/bnjmnt4n/regjsgen","MIT","",""
"regjsparser","https://github.com/jviereck/regjsparser","BSD-2-Clause","",""
"remove-trailing-separator","https://github.com/darsain/remove-trailing-separator","ISC","",""
"repeat-element","https://github.com/jonschlinkert/repeat-element","MIT","",""
"repeat-string","https://github.com/jonschlinkert/repeat-string","MIT","",""
"request-promise-core","https://github.com/request/promise-core","ISC","",""
"request-promise-native","https://github.com/request/request-promise-native","ISC","",""
"request","https://github.com/request/request","Apache-2.0","",""
"require-directory","https://github.com/troygoode/node-require-directory","MIT","",""
"require-main-filename","https://github.com/yargs/require-main-filename","ISC","",""
"resolve-cwd","https://github.com/sindresorhus/resolve-cwd","MIT","",""
"resolve-from","https://github.com/sindresorhus/resolve-from","MIT","",""
"resolve-url","https://github.com/lydell/resolve-url","MIT","",""
"resolve","https://github.com/browserify/resolve","MIT","",""
"ret","https://github.com/fent/ret.js","MIT","",""
"rimraf","https://github.com/isaacs/rimraf","ISC","",""
"rsvp","https://github.com/tildeio/rsvp.js","MIT","",""
"rwlock","https://github.com/71104/rwlock","MIT","",""
"safe-buffer","https://github.com/feross/safe-buffer","MIT","",""
"safe-regex","https://github.com/substack/safe-regex","MIT","",""
"safer-buffer","https://github.com/ChALkeR/safer-buffer","MIT","",""
"sane","https://github.com/amasad/sane","MIT","",""
"sax","https://github.com/isaacs/sax-js","ISC","",""
"saxes","https://github.com/lddubeau/saxes","ISC","",""
"scheduler","https://github.com/facebook/react","MIT","",""
"semver","https://github.com/npm/node-semver","ISC","",""
"set-blocking","https://github.com/yargs/set-blocking","ISC","",""
"set-value","https://github.com/jonschlinkert/set-value","MIT","",""
"setprototypeof","https://github.com/wesleytodd/setprototypeof","ISC","",""
"shallow-equal","https://github.com/moroshko/shallow-equal","MIT","",""
"shebang-command","https://github.com/kevva/shebang-command","MIT","",""
"shebang-regex","https://github.com/sindresorhus/shebang-regex","MIT","",""
"shellwords","https://github.com/jimmycuadra/shellwords","MIT","",""
"signal-exit","https://github.com/tapjs/signal-exit","ISC","",""
"simple",,"MIT","",""
"sisteransi","https://github.com/terkelg/sisteransi","MIT","",""
"slash","https://github.com/sindresorhus/slash","MIT","",""
"snapdragon-node","https://github.com/jonschlinkert/snapdragon-node","MIT","",""
"snapdragon-util","https://github.com/jonschlinkert/snapdragon-util","MIT","",""
"snapdragon","https://github.com/jonschlinkert/snapdragon","MIT","",""
"source-map-resolve","https://github.com/lydell/source-map-resolve","MIT","",""
"source-map-support","https://github.com/evanw/node-source-map-support","MIT","",""
"source-map-url","https://github.com/lydell/source-map-url","MIT","",""
"source-map","http://github.com/mozilla/source-map","BSD-3-Clause","",""
"spdx-correct","https://github.com/jslicense/spdx-correct.js","Apache-2.0","",""
"spdx-exceptions","https://github.com/kemitchell/spdx-exceptions.json","CC-BY-3.0","",""
"spdx-expression-parse","https://github.com/jslicense/spdx-expression-parse.js","MIT","",""
"spdx-license-ids","https://github.com/shinnn/spdx-license-ids","CC0-1.0","",""
"split-string","https://github.com/jonschlinkert/split-string","MIT","",""
"sprintf-js","https://github.com/alexei/sprintf.js","BSD-3-Clause","",""
"sshpk","https://github.com/joyent/node-sshpk","MIT","",""
"stack-utils","https://github.com/tapjs/stack-utils","MIT","",""
"static-extend","https://github.com/jonschlinkert/static-extend","MIT","",""
"stats-lite","https://github.com/brycebaril/node-stats-lite","MIT","",""
"statuses","https://github.com/jshttp/statuses","MIT","",""
"stealthy-require","https://github.com/analog-nico/stealthy-require","ISC","",""
"streamsearch","http://github.com/mscdex/streamsearch","MIT","",""
"string-length","https://github.com/sindresorhus/string-length","MIT","",""
"string-template","https://github.com/Matt-Esch/string-template","MIT","",""
"string-width","https://github.com/sindresorhus/string-width","MIT","",""
"string.prototype.trimend","https://github.com/es-shims/String.prototype.trimEnd","MIT","",""
"string.prototype.trimstart","https://github.com/es-shims/String.prototype.trimStart","MIT","",""
"string_decoder","https://github.com/nodejs/string_decoder","MIT","",""
"strip-ansi","https://github.com/chalk/strip-ansi","MIT","",""
"strip-bom","https://github.com/sindresorhus/strip-bom","MIT","",""
"strip-eof","https://github.com/sindresorhus/strip-eof","MIT","",""
"strip-final-newline","https://github.com/sindresorhus/strip-final-newline","MIT","",""
"strip-indent","https://github.com/sindresorhus/strip-indent","MIT","",""
"supports-color","https://github.com/chalk/supports-color","MIT","",""
"supports-hyperlinks","https://github.com/jamestalmage/supports-hyperlinks","MIT","",""
"symbol-observable","https://github.com/blesh/symbol-observable","MIT","",""
"symbol-tree","https://github.com/jsdom/js-symbol-tree","MIT","",""
"tar-fs","https://github.com/mafintosh/tar-fs","MIT","",""
"tar-stream","https://github.com/mafintosh/tar-stream","MIT","",""
"tdigest","https://github.com/welch/tdigest","MIT","",""
"terminal-link","https://github.com/sindresorhus/terminal-link","MIT","",""
"test-exclude","https://github.com/istanbuljs/test-exclude","ISC","",""
"thriftrw","https://github.com/thriftrw/thriftrw-node","MIT","",""
"throat","https://github.com/ForbesLindesay/throat","MIT","",""
"tmpl","https://github.com/daaku/nodejs-tmpl","BSD-3-Clause","",""
"to-fast-properties","https://github.com/sindresorhus/to-fast-properties","MIT","",""
"to-object-path","https://github.com/jonschlinkert/to-object-path","MIT","",""
"to-regex-range","https://github.com/micromatch/to-regex-range","MIT","",""
"to-regex","https://github.com/jonschlinkert/to-regex","MIT","",""
"toidentifier","https://github.com/component/toidentifier","MIT","",""
"tough-cookie","https://github.com/salesforce/tough-cookie","BSD-3-Clause","",""
"tr46","https://github.com/Sebmaster/tr46.js","MIT","",""
"ts-invariant","https://github.com/apollographql/invariant-packages","MIT","",""
"tslib","https://github.com/Microsoft/tslib","0BSD","",""
"tslint-config-prettier","https://github.com/prettier/tslint-config-prettier","MIT","",""
"tslint-config-vtex","https://github.com/vtex/tslint-config-vtex","MIT","",""
"tslint-eslint-rules","https://github.com/buzinas/tslint-eslint-rules","MIT","",""
"tslint","https://github.com/palantir/tslint","Apache-2.0","",""
"tsscmp","https://github.com/suryagh/tsscmp","MIT","",""
"tsutils","https://github.com/ajafff/tsutils","MIT","",""
"tunnel-agent","https://github.com/mikeal/tunnel-agent","Apache-2.0","",""
"tweetnacl","https://github.com/dchest/tweetnacl-js","Unlicense","",""
"type-check","https://github.com/gkz/type-check","MIT","",""
"type-detect","https://github.com/chaijs/type-detect","MIT","",""
"type-fest","https://github.com/sindresorhus/type-fest","(MIT OR CC0-1.0)","",""
"type-is","https://github.com/jshttp/type-is","MIT","",""
"typedarray-to-buffer","https://github.com/feross/typedarray-to-buffer","MIT","",""
"typescript","https://github.com/Microsoft/TypeScript","Apache-2.0","",""
"unicode-canonical-property-names-ecmascript","https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript","MIT","",""
"unicode-match-property-ecmascript","https://github.com/mathiasbynens/unicode-match-property-ecmascript","MIT","",""
"unicode-match-property-value-ecmascript","https://github.com/mathiasbynens/unicode-match-property-value-ecmascript","MIT","",""
"unicode-property-aliases-ecmascript","https://github.com/mathiasbynens/unicode-property-aliases-ecmascript","MIT","",""
"union-value","https://github.com/jonschlinkert/union-value","MIT","",""
"universalify","https://github.com/RyanZim/universalify","MIT","",""
"unpipe","https://github.com/stream-utils/unpipe","MIT","",""
"unset-value","https://github.com/jonschlinkert/unset-value","MIT","",""
"uri-js","http://github.com/garycourt/uri-js","BSD-2-Clause","",""
"urijs","https://github.com/medialize/URI.js","MIT","",""
"urix","https://github.com/lydell/urix","MIT","",""
"us-checkout-builder",,"VTEX","",""
"use","https://github.com/jonschlinkert/use","MIT","",""
"util-deprecate","https://github.com/TooTallNate/util-deprecate","MIT","",""
"util.promisify","https://github.com/ljharb/util.promisify","MIT","",""
"uuid","https://github.com/uuidjs/uuid","MIT","",""
"v8-to-istanbul","https://github.com/istanbuljs/v8-to-istanbul","ISC","",""
"validate-npm-package-license","https://github.com/kemitchell/validate-npm-package-license.js","Apache-2.0","",""
"vary","https://github.com/jshttp/vary","MIT","",""
"verror","https://github.com/davepacheco/node-verror","MIT","",""
"vtex.breadcrumbs",,"ISC","",""
"vtex.carousel",,"ISC","",""
"vtex.collections",,"ISC","",""
"vtex.google-adwords",,"ISC","",""
"vtex.google-analytics",,"ISC","",""
"vtex.header",,"ISC","",""
"vtex.menu",,"ISC","",""
"vtex.search-result",,"ISC","",""
"vtex.shelf",,"ISC","",""
"vtex.wishlist",,"ISC","",""
"w3c-hr-time","https://github.com/jsdom/w3c-hr-time","MIT","",""
"w3c-xmlserializer","https://github.com/jsdom/w3c-xmlserializer","MIT","",""
"wait-for-expect","https://github.com/TheBrainFamily/wait-for-expect","MIT","",""
"walker","https://github.com/daaku/nodejs-walker","Apache-2.0","",""
"webidl-conversions","https://github.com/jsdom/webidl-conversions","BSD-2-Clause","",""
"whatwg-encoding","https://github.com/jsdom/whatwg-encoding","MIT","",""
"whatwg-mimetype","https://github.com/jsdom/whatwg-mimetype","MIT","",""
"whatwg-url","https://github.com/jsdom/whatwg-url","MIT","",""
"which-module","https://github.com/nexdrew/which-module","ISC","",""
"which","https://github.com/isaacs/node-which","ISC","",""
"word-wrap","https://github.com/jonschlinkert/word-wrap","MIT","",""
"wrap-ansi","https://github.com/chalk/wrap-ansi","MIT","",""
"wrappy","https://github.com/npm/wrappy","ISC","",""
"write-file-atomic","https://github.com/npm/write-file-atomic","ISC","",""
"ws","https://github.com/websockets/ws","MIT","",""
"xml-name-validator","https://github.com/jsdom/xml-name-validator","Apache-2.0","",""
"xmlchars","https://github.com/lddubeau/xmlchars","MIT","",""
"xorshift","https://github.com/AndreasMadsen/xorshift","MIT","",""
"xss","https://github.com/leizongmin/js-xss","MIT","",""
"xtend","https://github.com/Raynos/xtend","MIT","",""
"y18n","https://github.com/yargs/y18n","ISC","",""
"yallist","https://github.com/isaacs/yallist","ISC","",""
"yargs-parser","https://github.com/yargs/yargs-parser","ISC","",""
"yargs","https://github.com/yargs/yargs","MIT","",""
"yes-no-app",,"MIT","",""
"ylru","https://github.com/node-modules/ylru","MIT","",""
"zen-observable-ts","https://github.com/apollographql/apollo-link","MIT","",""
"zen-observable","https://github.com/zenparsing/zen-observable","MIT","",""
"zip-stream","https://github.com/archiverjs/node-zip-stream","MIT","",""
